title,company,location,link,logo,search_keywords,search_location
Stage 2026 : Ingénieur Intelligence Artificielle (h/f),Airbus Helicopters,"Marseille, Provence-Alpes-Côte d'Azur, France",https://fr.linkedin.com/jobs/view/stage-2026-ing%C3%A9nieur-intelligence-artificielle-h-f-at-airbus-helicopters-4316210261,https://media.licdn.com/dms/image/v2/C510BAQHxN-uVY-tV4A/company-logo_100_100/company-logo_100_100/0/1631400756048/airbus_helicopters_logo?e=2147483647&v=beta&t=5IOC_ekQJq2HaIIibsLB3zJRxbM9Z7NsrvyIkBCzzic,stage ingénieur IA,France
Stage - Développeur F/H - Paris,BPCE Infogérance & Technologies,"Charenton-le-Pont, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-d%C3%A9veloppeur-f-h-paris-at-bpce-infog%C3%A9rance-technologies-4317203868,https://media.licdn.com/dms/image/v2/D4E0BAQG18YQlrf5tIQ/company-logo_100_100/B4EZfKbww2HYAY-/0/1751447965567/bpce_infogrance__technologies_logo?e=2147483647&v=beta&t=-X4P5phyrVCzTpS1ftvjcyywGr-IOPFki-OHdJ7GcEM,stage ingénieur IA,France
STAGE 2026 - Stage Ingénieur - Développement IA & Projets Digitaux (h/f),Airbus Aircraft,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-2026-stage-ing%C3%A9nieur-d%C3%A9veloppement-ia-projets-digitaux-h-f-at-airbus-aircraft-4316746875,https://media.licdn.com/dms/image/v2/C4D0BAQF29sQhBio9eg/company-logo_100_100/company-logo_100_100/0/1630499916895/airbus_logo?e=2147483647&v=beta&t=tOfJ1cKi6TTkzy9uWKqPGmbuIbUACTWT8ehNix5QlHw,stage ingénieur IA,France
STAGE - Ingénieur R&D - Détection d'anomalie par IA (F/H),Groupe SII,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-r-d-d%C3%A9tection-d-anomalie-par-ia-f-h-at-groupe-sii-4314668476,https://media.licdn.com/dms/image/v2/C4E0BAQGQikS9Fd-3Kw/company-logo_100_100/company-logo_100_100/0/1631320379623?e=2147483647&v=beta&t=kswbbVTSFv12gfxoKt5daDaK2UqPW-E3wwmaBVLRMOY,stage ingénieur IA,France
Stagiaire Ingénieur Développement Algo IA pour la conception de NoC / Intern SW Development Engineer,Arteris,"Biot, Provence-Alpes-Côte d'Azur, France",https://fr.linkedin.com/jobs/view/stagiaire-ing%C3%A9nieur-d%C3%A9veloppement-algo-ia-pour-la-conception-de-noc-intern-sw-development-engineer-at-arteris-4305498868,https://media.licdn.com/dms/image/v2/D560BAQHmaADX4jCzEg/company-logo_100_100/company-logo_100_100/0/1706048917589/arteris_logo?e=2147483647&v=beta&t=VsHUQAObQFc5OYF6r5EII9q5pQCfgSGWlsCPgpsoK20,stage ingénieur IA,France
Stage - Ingénieur.e Machine Learning - OptimAI,Exotec,"Lille, Hauts-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-e-machine-learning-optimai-at-exotec-4314761574,https://media.licdn.com/dms/image/v2/D4E0BAQHfyXb9B1ah-g/company-logo_100_100/B4EZVh8GwsG0AY-/0/1741104901460/exotec_logo?e=2147483647&v=beta&t=PSllo9U_oC_2YQZtSTGpMYU0nvVd6QZGXNjfylpQe9I,stage ingénieur IA,France
STAGE- ingénieur Logiciel IA (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-logiciel-ia-f-h-at-dassault-syst%C3%A8mes-4297637618,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
STAGE - Ingénieur(e) R&D Dispositif IA pour malvoyant (ICANSII) (F/H),Groupe SII,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-e-r-d-dispositif-ia-pour-malvoyant-icansii-f-h-at-groupe-sii-4314683188,https://media.licdn.com/dms/image/v2/C4E0BAQGQikS9Fd-3Kw/company-logo_100_100/company-logo_100_100/0/1631320379623?e=2147483647&v=beta&t=kswbbVTSFv12gfxoKt5daDaK2UqPW-E3wwmaBVLRMOY,stage ingénieur IA,France
STAGE 2026 Ingénieur IA Cyber en fine-tuning de LLM,Airbus,"Rennes, Brittany, France",https://fr.linkedin.com/jobs/view/stage-2026-ing%C3%A9nieur-ia-cyber-en-fine-tuning-de-llm-at-airbus-4307297997,https://media.licdn.com/dms/image/v2/C4D0BAQF2j_LDG_TOzg/company-logo_100_100/company-logo_100_100/0/1631375371456/airbusgroup_logo?e=2147483647&v=beta&t=EndIJG29pwq698iB4dcza3K8EFEdyvkrxhRn2q8HVgE,stage ingénieur IA,France
Ingénieur R&D en IA Générative et Sémantique (Toulouse) Stage de fin d’études (H/F),Digital Product Simulation,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-r-d-en-ia-g%C3%A9n%C3%A9rative-et-s%C3%A9mantique-toulouse-stage-de-fin-d%E2%80%99%C3%A9tudes-h-f-at-digital-product-simulation-4310986695,https://media.licdn.com/dms/image/v2/C4D0BAQGZveg1-YIv7A/company-logo_100_100/company-logo_100_100/0/1630548469977/digital_product_simulation_logo?e=2147483647&v=beta&t=yKEGBXmCZoihApVX3-XAwWxkh5Wh6h--QI9k7KmK7zc,stage ingénieur IA,France
Stage Ingénieur Machine Learning H/F/X,Hager Group,"Obernai, Grand Est, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-machine-learning-h-f-x-at-hager-group-4304800199,https://media.licdn.com/dms/image/v2/D4E0BAQFScVJLGYDSCQ/company-logo_100_100/company-logo_100_100/0/1725866185051/hagergroup_logo?e=2147483647&v=beta&t=yNzsj8iUIn7OockBl0llTCRPFi3dYVvZQ076sKIPZSw,stage ingénieur IA,France
STAGE - Ingénieur(e) R&D en IA Générative (LLM & Agents) (F/H),Groupe SII,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-e-r-d-en-ia-g%C3%A9n%C3%A9rative-llm-agents-f-h-at-groupe-sii-4314669471,https://media.licdn.com/dms/image/v2/C4E0BAQGQikS9Fd-3Kw/company-logo_100_100/company-logo_100_100/0/1631320379623?e=2147483647&v=beta&t=kswbbVTSFv12gfxoKt5daDaK2UqPW-E3wwmaBVLRMOY,stage ingénieur IA,France
"Stage Ingénieur : Amélioration du système de détection danomalie des données de satellites altimétriques sur Océan : Spline, Filtrage Itératif, IA - H/F",CLS Group (Collecte Localisation Satellites),"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-am%C3%A9lioration-du-syst%C3%A8me-de-d%C3%A9tection-danomalie-des-donn%C3%A9es-de-satellites-altim%C3%A9triques-sur-oc%C3%A9an-spline-filtrage-it%C3%A9ratif-ia-h-f-at-cls-group-collecte-localisation-satellites-4318134206,https://media.licdn.com/dms/image/v2/C560BAQH-uiyEefBHUg/company-logo_100_100/company-logo_100_100/0/1630657996492/cls_logo?e=2147483647&v=beta&t=BszJSB6V6-xIFJjyKZgJi-ZOiT8ZKrCYYc-nHrt9cnI,stage ingénieur IA,France
STAGE - Ingénieur de recherche en IA agentique (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-recherche-en-ia-agentique-f-h-at-dassault-syst%C3%A8mes-4297267572,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
STAGE - Ingénieure / Ingénieur en informatique spécialisé en intelligence artificielle,ArianeGroup,"St.-Médard-en-Jalles, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-en-informatique-sp%C3%A9cialis%C3%A9-en-intelligence-artificielle-at-arianegroup-4313728094,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur IA,France
STAGE - Ingénieure / Ingénieur IA / Machine Learning appliqué à un code calcul,ArianeGroup,"Les Mureaux, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-ia-machine-learning-appliqu%C3%A9-%C3%A0-un-code-calcul-at-arianegroup-4314279938,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur IA,France
STAGE - Ingénieure / Ingénieur en informatique spécialisé IA (Machine Learning),ArianeGroup,"Les Mureaux, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-en-informatique-sp%C3%A9cialis%C3%A9-ia-machine-learning-at-arianegroup-4309719212,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur IA,France
Stage de fin d'études - Ingénieur Intelligence Artificielle & Innovation Produit H/F,SAGEMCOM,"Bois-Colombes, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-de-fin-d-%C3%A9tudes-ing%C3%A9nieur-intelligence-artificielle-innovation-produit-h-f-at-sagemcom-4315579225,https://media.licdn.com/dms/image/v2/C4E0BAQFVf5cAXyA7xg/company-logo_100_100/company-logo_100_100/0/1630569143193/sagemcom_logo?e=2147483647&v=beta&t=-E29YaY_72NA19i3xfmq5FGtUFzdW08x9oShNK0ofH4,stage ingénieur IA,France
STAGE - Ingénieur IA COLOMIERS (F/H),Dassault Systèmes,"Colomiers, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-ia-colomiers-f-h-at-dassault-syst%C3%A8mes-4305134201,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
STAGE - Ingénieur de recherche en IA et imagerie médicale (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-recherche-en-ia-et-imagerie-m%C3%A9dicale-f-h-at-dassault-syst%C3%A8mes-4297636702,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
3A Product Internship - AI Engineer,Murex,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/3a-product-internship-ai-engineer-at-murex-4316467424,https://media.licdn.com/dms/image/v2/C4D0BAQFCoUYJSUIU7A/company-logo_100_100/company-logo_100_100/0/1635171911986/murex_logo?e=2147483647&v=beta&t=UKrEppwAeJHt3niTsO71Z8TO11IO7R9VUJ1Jd8OHYo8,stage ingénieur IA,France
Stage de fin d’étude : Computer Vision & Robotique,THESAME INNOVATION,"Villeurbanne, Auvergne-Rhône-Alpes, France",https://fr.linkedin.com/jobs/view/stage-de-fin-d%E2%80%99%C3%A9tude-computer-vision-robotique-at-thesame-innovation-4314985420,https://media.licdn.com/dms/image/v2/C560BAQH0M4ClsPNvVQ/company-logo_100_100/company-logo_100_100/0/1631331829540?e=2147483647&v=beta&t=kTQnWAeHGS0uXEZx70iy1ErON5KmVObEbqa6y-4JjGw,stage ingénieur IA,France
STAGE - Ingénieur logiciel IA Générative & Jumeaux Virtuels (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-logiciel-ia-g%C3%A9n%C3%A9rative-jumeaux-virtuels-f-h-at-dassault-syst%C3%A8mes-4300083573,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
Ingénieur.e R&D en IA – Analyse d’impact documentaire et traçabilité par IA,Groupe SII,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-e-r-d-en-ia-%E2%80%93-analyse-d%E2%80%99impact-documentaire-et-tra%C3%A7abilit%C3%A9-par-ia-at-groupe-sii-4318295551,https://media.licdn.com/dms/image/v2/C4E0BAQGQikS9Fd-3Kw/company-logo_100_100/company-logo_100_100/0/1631320379623?e=2147483647&v=beta&t=kswbbVTSFv12gfxoKt5daDaK2UqPW-E3wwmaBVLRMOY,stage ingénieur IA,France
STAGES AUTRES PROFESSIONS,CHU d'Angers,"Angers, Pays de la Loire, France",https://fr.linkedin.com/jobs/view/stages-autres-professions-at-chu-d-angers-4084815669,https://media.licdn.com/dms/image/v2/C4D0BAQG5QeYCLhOpWA/company-logo_100_100/company-logo_100_100/0/1630533304443/centre_hospitalier_universitaire_dangers_logo?e=2147483647&v=beta&t=1ZVh8d2HArHeawszjF3b8PidcDFLRUY-lBPRi0is1-Q,stage ingénieur IA,France
STAGE Agronomie – Expérimentations sol,Weenat,"Nantes, Pays de la Loire, France",https://fr.linkedin.com/jobs/view/stage-agronomie%C2%A0%E2%80%93-exp%C3%A9rimentations-sol-at-weenat-4249285050,https://media.licdn.com/dms/image/v2/D4E0BAQGJrqGAp6StlQ/company-logo_100_100/company-logo_100_100/0/1719258096152/weenat_solutions_logo?e=2147483647&v=beta&t=Qb7g3_Ki1Jy3CTSZFGii0DpuwAMP6UiX5_SBqHvoNsw,stage ingénieur IA,France
Stage actuariat,Exiom Partners,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-actuariat-at-exiom-partners-4074548198,https://media.licdn.com/dms/image/v2/C560BAQGOWOucu7Lw4Q/company-logo_100_100/company-logo_100_100/0/1630612612124?e=2147483647&v=beta&t=IlgtrDCovjIivW56ahjIesfdQaSb6jn-oFhHpt1Murc,stage ingénieur IA,France
KFC Siège – Stage 6 mois (Janvier 2026) - Chargé(e) de Projet Géomarketing - H/F,KFC France,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/kfc-si%C3%A8ge-%E2%80%93-stage-6-mois-janvier-2026-charg%C3%A9-e-de-projet-g%C3%A9omarketing-h-f-at-kfc-france-4317905612,https://media.licdn.com/dms/image/v2/C560BAQEwZ1CEmQtVoA/company-logo_100_100/company-logo_100_100/0/1630587616882/kfc_france_logo?e=2147483647&v=beta&t=VAoEfUl3CF1bCJxkiBZIamqZZja-YtqgIa1VHTsL44o,stage ingénieur IA,France
Stagiaire en agronomie F/H,Terrena,"Ancenis, Pays de la Loire, France",https://fr.linkedin.com/jobs/view/stagiaire-en-agronomie-f-h-at-terrena-4317879785,https://media.licdn.com/dms/image/v2/D4E0BAQHZOrVKpvLFtg/company-logo_100_100/company-logo_100_100/0/1707142646380/terrena_logo?e=2147483647&v=beta&t=LHmInhKIYoh4GzEVwhIZWZ2chrgzeKoqYCxfrydPUqs,stage ingénieur IA,France
Stage PFE – Analyse du portefeuille de projets de la Fondation RTE F/H,Réseau de Transport d'Électricité,"La Défense, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-pfe-%E2%80%93-analyse-du-portefeuille-de-projets-de-la-fondation-rte-f-h-at-r%C3%A9seau-de-transport-d-%C3%A9lectricit%C3%A9-4317179616,https://media.licdn.com/dms/image/v2/C4E0BAQHJdfLJuSC3Ug/company-logo_100_100/company-logo_100_100/0/1631345215938?e=2147483647&v=beta&t=f-9k0ryhS-NlgQYsvCXsctl7UsIKyn8QdaXbGwTjMD4,stage ingénieur IA,France
Stage Q3SE - Gestion du risque chimique F/H,L'Usine Nouvelle,"Valognes, Normandy, France",https://fr.linkedin.com/jobs/view/stage-q3se-gestion-du-risque-chimique-f-h-at-l-usine-nouvelle-4313326489,https://media.licdn.com/dms/image/v2/C4D0BAQH6w0mU0b9LOg/company-logo_100_100/company-logo_100_100/0/1631301229631?e=2147483647&v=beta&t=3CAFzP3VZYL79akxkH_ZMWZK_wCVwvcED5mhlcQ2c0E,stage ingénieur IA,France
STAGE DE FIN D'ETUDES -INGÉNIEUR QUALITÉ & PROPRETÉ TECHNIQUE (H/F),Emotors,"Trémery, Grand Est, France",https://fr.linkedin.com/jobs/view/stage-de-fin-d-etudes-ing%C3%A9nieur-qualit%C3%A9-propret%C3%A9-technique-h-f-at-emotors-4317956908,https://media.licdn.com/dms/image/v2/C4D0BAQGI81_DTsza4A/company-logo_100_100/company-logo_100_100/0/1630496613067/nidec_psa_emotors_logo?e=2147483647&v=beta&t=iaCaPb9lfpoKUjkqGBpjSLEHin-yBwdXZl2d3Huwqt4,stage ingénieur IA,France
Stage PFE Chargé d'études planification BTP – Data scientist - VELIZY-VILLACOUBLAY (78),VINCI,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-pfe-charg%C3%A9-d-%C3%A9tudes-planification-btp-%E2%80%93-data-scientist-velizy-villacoublay-78-at-vinci-4305901904,https://media.licdn.com/dms/image/v2/C510BAQEjV-vDtrOz4w/company-logo_100_100/company-logo_100_100/0/1631338784115?e=2147483647&v=beta&t=2joBYosI9QPgzsW9x7UP11wlPpj_TZtFT04Nt07sn90,stage PFE data,France
Stage PFE Animateur Prévention – IDF F/H,VINCI,"Le Coudray-Montceaux, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-pfe-animateur-pr%C3%A9vention-%E2%80%93-idf-f-h-at-vinci-4315101062,https://media.licdn.com/dms/image/v2/C510BAQEjV-vDtrOz4w/company-logo_100_100/company-logo_100_100/0/1631338784115?e=2147483647&v=beta&t=2joBYosI9QPgzsW9x7UP11wlPpj_TZtFT04Nt07sn90,stage PFE data,France
STAGE - Assistant Chef de Projet SI Supply Chain (H/F),Hermès,"Pantin, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-assistant-chef-de-projet-si-supply-chain-h-f-at-herm%C3%A8s-4292647503,https://media.licdn.com/dms/image/v2/C4E0BAQEEwTOnwK5sGA/company-logo_100_100/company-logo_100_100/0/1630598689086/hermes_group_logo?e=2147483647&v=beta&t=erRmDzC8cF_t1J-L0ANNQsjmY0sfptnarv5NuqBpEQ8,stage PFE data,France
